Movimiento,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad
BILL/2017/0010,2017-10-31,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,38.67,Debra Davidson
BILL/2017/0010,2017-10-31,Hacienda Pública. IVA soportado,472000,116.0,0.0,Debra Davidson
BILL/2017/0010,2017-10-31,Servicios de profesionales independientes,623000,75.52000000000001,0.0,Debra Davidson
BILL/2017/0010,2017-10-31,Servicios de profesionales independientes,623000,476.84,0.0,Debra Davidson
BILL/2017/0016,2017-10-31,Acreedores por prestaciones de servicios (euros),410000,0.0,676.1600000000001,Jeffrey Chavez
BILL/2017/0016,2017-10-31,Hacienda Pública. IVA soportado,472000,117.35,0.0,Jeffrey Chavez
BILL/2017/0016,2017-10-31,Servicios de profesionales independientes,623000,558.8100000000001,0.0,Jeffrey Chavez
BILL/2017/0021,2017-10-31,Acreedores por prestaciones de servicios (euros),410000,0.0,15.9,Sherri Baker
BILL/2017/0021,2017-10-31,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,2.25,Sherri Baker
BILL/2017/0021,2017-10-31,Hacienda Pública. IVA soportado,472000,3.15,0.0,Sherri Baker
BILL/2017/0021,2017-10-31,Servicios de profesionales independientes,623000,15.0,0.0,Sherri Baker
BILL/2017/0015,2017-10-31,Acreedores por prestaciones de servicios (euros),410000,0.0,805.5600000000001,Cassandra Gaines
BILL/2017/0015,2017-10-31,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,113.99,Cassandra Gaines
BILL/2017/0015,2017-10-31,Hacienda Pública. IVA soportado,472000,159.59,0.0,Cassandra Gaines
BILL/2017/0015,2017-10-31,Servicios de profesionales independientes,623000,673.0799999999999,0.0,Cassandra Gaines
BILL/2017/0015,2017-10-31,Servicios de profesionales independientes,623000,86.88,0.0,Cassandra Gaines
BILL/2017/0019,2017-10-31,Acreedores por prestaciones de servicios (euros),410000,0.0,18.02,Elizabeth Fowler
BILL/2017/0019,2017-10-31,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,2.5500000000000003,Elizabeth Fowler
BILL/2017/0019,2017-10-31,Hacienda Pública. IVA soportado,472000,3.5700000000000003,0.0,Elizabeth Fowler
BILL/2017/0019,2017-10-31,Servicios de profesionales independientes,623000,17.0,0.0,Elizabeth Fowler
T1744005,2017-10-31,Clientes (euros),430000,2940.3,0.0,Brittany Farmer
T1744005,2017-10-31,Hacienda Pública. IVA repercutido,477000,0.0,510.3,Brittany Farmer
T1744005,2017-10-31,Prestaciones de servicios en España,705000,0.0,2430.0,Brittany Farmer
T1744003,2017-10-31,Clientes (euros),430000,3584.379999999999,0.0,Gabrielle Davis
T1744003,2017-10-31,Hacienda Pública. IVA repercutido,477000,0.0,622.08,Gabrielle Davis
T1744003,2017-10-31,Prestaciones de servicios en España,705000,0.0,70.0,Gabrielle Davis
T1744003,2017-10-31,Prestaciones de servicios en España,705000,0.0,901.86,Gabrielle Davis
T1744003,2017-10-31,Prestaciones de servicios en España,705000,0.0,1280.94,Gabrielle Davis
T1744003,2017-10-31,Prestaciones de servicios en España,705000,0.0,709.5,Gabrielle Davis
T1744002,2017-10-31,Clientes (euros),430000,703.01,0.0,Connie Lawrence
T1744002,2017-10-31,Hacienda Pública. IVA repercutido,477000,0.0,122.01,Connie Lawrence
T1744002,2017-10-31,Prestaciones de servicios en España,705000,0.0,581.0,Connie Lawrence
CSH1/2017/0018,2017-11-02,Cash,570001,0.0,5.97,Paula Moreno
CSH1/2017/0018,2017-11-02,Proveedores (euros),400000,5.97,0.0,Paula Moreno
BILL/2017/0018,2017-11-02,Proveedores (euros),400000,0.0,5.97,Paula Moreno
BILL/2017/0018,2017-11-02,Hacienda Pública. IVA soportado,472000,1.04,0.0,Paula Moreno
BILL/2017/0018,2017-11-02,Otros servicios,629000,4.93,0.0,Paula Moreno
BNK1/2017/0017,2017-11-02,BBVA,572001,703.01,0.0,Connie Lawrence
BNK1/2017/0017,2017-11-02,Clientes (euros),430000,0.0,703.01,Connie Lawrence
CSH1/2017/0025,2017-11-03,Cash,570001,48.4,0.0,Ethan Adams
CSH1/2017/0025,2017-11-03,Clientes (euros),430000,0.0,48.4,Ethan Adams
T1744009,2017-11-03,Clientes (euros),430000,106.48,0.0,Brittany Farmer
T1744009,2017-11-03,Hacienda Pública. IVA repercutido,477000,0.0,18.48,Brittany Farmer
T1744009,2017-11-03,Prestaciones de servicios en España,705000,0.0,88.0,Brittany Farmer
T1744008,2017-11-03,Clientes (euros),430000,39.0,0.0,Michele Williams
T1744008,2017-11-03,Hacienda Pública. IVA repercutido,477000,0.0,6.7700000000000005,Michele Williams
T1744008,2017-11-03,Prestaciones de servicios en España,705000,0.0,32.230000000000004,Michele Williams
T1744007,2017-11-03,Clientes (euros),430000,671.55,0.0,Fred Smith
T1744007,2017-11-03,Hacienda Pública. IVA repercutido,477000,0.0,116.55,Fred Smith
T1744007,2017-11-03,Prestaciones de servicios en España,705000,0.0,555.0,Fred Smith
T1744006,2017-11-03,Clientes (euros),430000,48.4,0.0,Ethan Adams
T1744006,2017-11-03,Hacienda Pública. IVA repercutido,477000,0.0,8.4,Ethan Adams
T1744006,2017-11-03,Prestaciones de servicios en España,705000,0.0,40.0,Ethan Adams
CSH1/2017/0019,2017-11-07,Cash,570001,0.0,15.51,Judy Baker
CSH1/2017/0019,2017-11-07,Acreedores por prestaciones de servicios (euros),410000,15.51,0.0,Judy Baker
BILL/2017/0022,2017-11-07,Acreedores por prestaciones de servicios (euros),410000,0.0,15.51,Judy Baker
BILL/2017/0022,2017-11-07,Hacienda Pública. IVA soportado,472000,2.69,0.0,Judy Baker
BILL/2017/0022,2017-11-07,Transportes,624000,12.82,0.0,Judy Baker
BILL/2017/0024,2017-11-07,Acreedores por prestaciones de servicios (euros),410000,0.0,82.41,Holly Wood
BILL/2017/0024,2017-11-07,Hacienda Pública. IVA soportado,472000,14.3,0.0,Holly Wood
BILL/2017/0024,2017-11-07,Servicios de profesionales independientes,623000,68.11,0.0,Holly Wood
BNK1/2017/0018,2017-11-07,BBVA,572001,90.0,0.0,Patty Perez
BNK1/2017/0018,2017-11-07,Clientes (euros),430000,0.0,90.0,Patty Perez
BNK1/2017/0020,2017-11-08,BBVA,572001,30.0,0.0,Sherry Decker
BNK1/2017/0020,2017-11-08,Clientes (euros),430000,0.0,30.0,Sherry Decker
T1745001,2017-11-08,Clientes (euros),430000,30.0,0.0,Sherry Decker
T1745001,2017-11-08,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Sherry Decker
T1745001,2017-11-08,Prestaciones de servicios en España,705000,0.0,24.79,Sherry Decker
BNK1/2017/0019,2017-11-08,BBVA,572001,671.55,0.0,Fred Smith
BNK1/2017/0019,2017-11-08,Clientes (euros),430000,0.0,671.55,Fred Smith
BILL/2017/0023,2017-11-09,Proveedores (euros),400000,0.0,54.93,Anthony Humphrey
BILL/2017/0023,2017-11-09,Hacienda Pública. IVA soportado,472000,9.53,0.0,Anthony Humphrey
BILL/2017/0023,2017-11-09,Otros servicios,629000,45.4,0.0,Anthony Humphrey
T1745002,2017-11-09,Clientes (euros),430000,175.0,0.0,Patty Perez
T1745002,2017-11-09,Prestaciones de servicios Intracomunitarias,705100,0.0,175.0,Patty Perez
BNK1/2017/0045,2017-11-10,Cash,570001,0.0,16.9,Derek Zuniga
BNK1/2017/0045,2017-11-10,Proveedores (euros),400000,16.9,0.0,Derek Zuniga
BNK1/2017/0023,2017-11-10,BBVA,572001,175.0,0.0,Patty Perez
BNK1/2017/0023,2017-11-10,Clientes (euros),430000,0.0,175.0,Patty Perez
CSH1/2017/0020,2017-11-10,Cash,570001,0.0,24.14,Ethan Adams
CSH1/2017/0020,2017-11-10,Acreedores por prestaciones de servicios (euros),410000,24.14,0.0,Ethan Adams
BILL/2017/0025,2017-11-10,Acreedores por prestaciones de servicios (euros),410000,0.0,24.14,Ethan Adams
BILL/2017/0025,2017-11-10,Hacienda Pública. IVA soportado,472000,4.19,0.0,Ethan Adams
BILL/2017/0025,2017-11-10,Servicios de profesionales independientes,623000,19.95,0.0,Ethan Adams
BNK1/2017/0022,2017-11-10,BBVA,572001,80.0,0.0,Angelica Tucker
BNK1/2017/0022,2017-11-10,Clientes (euros),430000,0.0,80.0,Angelica Tucker
T1745004,2017-11-10,Clientes (euros),430000,155.0,0.0,Angelica Tucker
T1745004,2017-11-10,Hacienda Pública. IVA repercutido,477000,0.0,26.9,Angelica Tucker
T1745004,2017-11-10,Prestaciones de servicios en España,705000,0.0,128.1,Angelica Tucker
T1745003,2017-11-10,Clientes (euros),430000,48.4,0.0,Ryan Munoz
T1745003,2017-11-10,Hacienda Pública. IVA repercutido,477000,0.0,8.4,Ryan Munoz
T1745003,2017-11-10,Prestaciones de servicios en España,705000,0.0,40.0,Ryan Munoz
BNK1/2017/0024,2017-11-14,BBVA,572001,0.0,54.93,Anthony Humphrey
BNK1/2017/0024,2017-11-14,Proveedores (euros),400000,54.93,0.0,Anthony Humphrey
T1746001,2017-11-14,Clientes (euros),430000,60.0,0.0,Philip Cannon
T1746001,2017-11-14,Hacienda Pública. IVA repercutido,477000,0.0,10.41,Philip Cannon
T1746001,2017-11-14,Prestaciones de servicios en España,705000,0.0,49.59,Philip Cannon
BNK1/2017/0044,2017-11-15,BBVA,572001,0.0,74.16,Carla Gray
BNK1/2017/0044,2017-11-15,Proveedores (euros),400000,74.16,0.0,Carla Gray
BILL/2017/0033,2017-11-15,Proveedores (euros),400000,0.0,74.16000000000001,Carla Gray
BILL/2017/0033,2017-11-15,Hacienda Pública. IVA soportado,472000,12.87,0.0,Carla Gray
BILL/2017/0033,2017-11-15,Otros servicios,629000,61.290000000000006,0.0,Carla Gray
CSH1/2017/0026,2017-11-15,Cash,570001,30.25,0.0,Ethan Adams
CSH1/2017/0026,2017-11-15,Clientes (euros),430000,0.0,30.25,Ethan Adams
BNK1/2017/0049,2017-11-15,BBVA,572001,60.0,0.0,Philip Cannon
BNK1/2017/0049,2017-11-15,Clientes (euros),430000,0.0,60.0,Philip Cannon
BNK2/2017/0002,2017-11-15,BBVA,572001,0.0,22.14,Cristian Santos
BNK2/2017/0002,2017-11-15,Pagatelia,572002,22.14,0.0,Cristian Santos
BNK1/2017/0026,2017-11-15,BBVA,572001,3200.76,0.0,Ryan Munoz
BNK1/2017/0026,2017-11-15,Clientes (euros),430000,0.0,3200.76,Ryan Munoz
BNK1/2017/0025,2017-11-15,BBVA,572001,75.0,0.0,Angelica Tucker
BNK1/2017/0025,2017-11-15,Clientes (euros),430000,0.0,75.0,Angelica Tucker
T1746002,2017-11-15,Clientes (euros),430000,30.25,0.0,Ethan Adams
T1746002,2017-11-15,Hacienda Pública. IVA repercutido,477000,0.0,5.25,Ethan Adams
T1746002,2017-11-15,Prestaciones de servicios en España,705000,0.0,25.0,Ethan Adams
BNK1/2017/0046,2017-11-16,Cash,570001,0.0,47.96,Carla Gray
BNK1/2017/0046,2017-11-16,Proveedores (euros),400000,47.96,0.0,Carla Gray
BNK1/2017/0037,2017-11-16,BBVA,572001,80.0,0.0,John Pierce
BNK1/2017/0037,2017-11-16,Clientes (euros),430000,0.0,80.0,John Pierce
T1746003,2017-11-16,Clientes (euros),430000,80.0,0.0,John Pierce
T1746003,2017-11-16,Hacienda Pública. IVA repercutido,477000,0.0,13.88,John Pierce
T1746003,2017-11-16,Prestaciones de servicios en España,705000,0.0,66.12,John Pierce
BNK1/2017/0027,2017-11-17,BBVA,572001,0.0,311.27,Holly Wood
BNK1/2017/0027,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,311.27,0.0,Holly Wood
BNK1/2017/0041,2017-11-17,BBVA,572001,110.0,0.0,Margaret Hawkins DDS
BNK1/2017/0041,2017-11-17,Clientes (euros),430000,0.0,110.0,Margaret Hawkins DDS
T1746004,2017-11-17,Clientes (euros),430000,110.0,0.0,Margaret Hawkins DDS
T1746004,2017-11-17,Hacienda Pública. IVA repercutido,477000,0.0,19.09,Margaret Hawkins DDS
T1746004,2017-11-17,Prestaciones de servicios en España,705000,0.0,90.91,Margaret Hawkins DDS
BNK1/2017/0036,2017-11-17,BBVA,572001,0.0,24.2,Stephanie Ross
BNK1/2017/0036,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,24.2,0.0,Stephanie Ross
BNK1/2017/0035,2017-11-17,BBVA,572001,0.0,629.69,Debra Davidson
BNK1/2017/0035,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,629.69,0.0,Debra Davidson
BNK1/2017/0034,2017-11-17,BBVA,572001,0.0,31.8,Tricia Valencia
BNK1/2017/0034,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,31.8,0.0,Tricia Valencia
BNK1/2017/0033,2017-11-17,BBVA,572001,0.0,539.8,Nathan Maldonado
BNK1/2017/0033,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,539.8,0.0,Nathan Maldonado
BNK1/2017/0032,2017-11-17,BBVA,572001,0.0,1228.06,James Ferrell
BNK1/2017/0032,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,1228.06,0.0,James Ferrell
BNK1/2017/0031,2017-11-17,BBVA,572001,0.0,805.56,Cassandra Gaines
BNK1/2017/0031,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,805.56,0.0,Cassandra Gaines
BNK1/2017/0030,2017-11-17,BBVA,572001,0.0,676.16,Jeffrey Chavez
BNK1/2017/0030,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,676.16,0.0,Jeffrey Chavez
BNK1/2017/0029,2017-11-17,BBVA,572001,0.0,18.02,Elizabeth Fowler
BNK1/2017/0029,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,18.02,0.0,Elizabeth Fowler
BNK1/2017/0028,2017-11-17,BBVA,572001,0.0,15.9,Sherri Baker
BNK1/2017/0028,2017-11-17,Acreedores por prestaciones de servicios (euros),410000,15.9,0.0,Sherri Baker
CSH1/2017/0022,2017-11-18,Cash,570001,0.0,2.64,Shane Henderson
CSH1/2017/0022,2017-11-18,Proveedores (euros),400000,2.64,0.0,Shane Henderson
BILL/2017/0026,2017-11-18,Proveedores (euros),400000,0.0,2.64,Shane Henderson
BILL/2017/0026,2017-11-18,Hacienda Pública. IVA soportado,472000,0.46,0.0,Shane Henderson
BILL/2017/0026,2017-11-18,Otros servicios,629000,2.18,0.0,Shane Henderson
CSH1/2017/0021,2017-11-18,Cash,570001,0.0,10.72,Joshua Blair
CSH1/2017/0021,2017-11-18,Proveedores (euros),400000,10.72,0.0,Joshua Blair
BILL/2017/0027,2017-11-18,Proveedores (euros),400000,0.0,10.72,Joshua Blair
BILL/2017/0027,2017-11-18,Hacienda Pública. IVA soportado,472000,1.86,0.0,Joshua Blair
BILL/2017/0027,2017-11-18,Otros servicios,629000,8.86,0.0,Joshua Blair
BNK2/2017/0001,2017-11-18,BBVA,572001,0.0,30.25,Cristian Santos
BNK2/2017/0001,2017-11-18,Pagatelia,572002,30.25,0.0,Cristian Santos
BILL/2017/0028,2017-11-19,Proveedores (euros),400000,0.0,136.37,Jamie Arnold
BILL/2017/0028,2017-11-19,Hacienda Pública. IVA soportado,472000,20.72,0.0,Jamie Arnold
BILL/2017/0028,2017-11-19,Hacienda Pública. IVA soportado,472000,1.54,0.0,Jamie Arnold
BILL/2017/0028,2017-11-19,Otros servicios,629000,15.43,0.0,Jamie Arnold
BILL/2017/0028,2017-11-19,Otros servicios,629000,98.68,0.0,Jamie Arnold
T1747002,2017-11-20,Clientes (euros),430000,5445.0,0.0,Ethan Adams
T1747002,2017-11-20,Hacienda Pública. IVA repercutido,477000,0.0,945.0,Ethan Adams
T1747002,2017-11-20,Prestaciones de servicios en España,705000,0.0,4500.0,Ethan Adams
T1747001,2017-11-20,Clientes (euros),430000,169.4,0.0,Ethan Adams
T1747001,2017-11-20,Hacienda Pública. IVA repercutido,477000,0.0,29.4,Ethan Adams
T1747001,2017-11-20,Prestaciones de servicios en España,705000,0.0,140.0,Ethan Adams
EXCH/2017/0004,2017-11-21,Diferencias positivas de cambio,768000,0.0,0.0,Anthony Rodriguez
EXCH/2017/0004,2017-11-21,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,0.0,Anthony Rodriguez
BNK1/2017/0048,2017-11-21,BBVA,572001,0.0,801.25,Anthony Rodriguez
BNK1/2017/0048,2017-11-21,Diferencias positivas de cambio,768000,0.0,11.16999999999996,Anthony Rodriguez
BNK1/2017/0048,2017-11-21,Acreedores por prestaciones de servicios (moneda extranjera),410400,812.42,0.0,Anthony Rodriguez
BNK1/2017/0086,2017-11-21,BBVA,572001,0.0,4.01,Eric Carney
BNK1/2017/0086,2017-11-21,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,4.01,0.0,Eric Carney
BILL/2017/0070,2017-11-21,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,0.0,4.01,Eric Carney
BILL/2017/0070,2017-11-21,Servicios bancarios y similares,626000,4.01,0.0,Eric Carney
EXCH/2017/0001,2017-11-21,Diferencias positivas de cambio,768000,0.0,0.0,Anthony Rodriguez
EXCH/2017/0001,2017-11-21,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,0.0,Anthony Rodriguez
CSH1/2017/0023,2017-11-21,Cash,570001,0.0,136.37,Jamie Arnold
CSH1/2017/0023,2017-11-21,Proveedores (euros),400000,136.37,0.0,Jamie Arnold
BNK1/2017/0043,2017-11-21,BBVA,572001,0.0,33.22,Carla Gray
BNK1/2017/0043,2017-11-21,Proveedores (euros),400000,33.22,0.0,Carla Gray
BILL/2017/0032,2017-11-21,Proveedores (euros),400000,0.0,33.22,Carla Gray
BILL/2017/0032,2017-11-21,Hacienda Pública. IVA soportado,472000,5.76,0.0,Carla Gray
BILL/2017/0032,2017-11-21,Otros servicios,629000,27.46,0.0,Carla Gray
BNK1/2017/0050,2017-11-21,BBVA,572001,0.0,47.7,Zachary Hicks
BNK1/2017/0050,2017-11-21,Acreedores por prestaciones de servicios (euros),410000,47.7,0.0,Zachary Hicks
BNK1/2017/0040,2017-11-22,BBVA,572001,383.0,0.0,Justin Baker
BNK1/2017/0040,2017-11-22,Clientes (euros),430000,0.0,383.0,Justin Baker
BNK1/2017/0039,2017-11-22,BBVA,572001,45.0,0.0,Jessica Holmes
BNK1/2017/0039,2017-11-22,Clientes (euros),430000,0.0,45.0,Jessica Holmes
BNK1/2017/0038,2017-11-22,BBVA,572001,30.0,0.0,Danny Morgan
BNK1/2017/0038,2017-11-22,Clientes (euros),430000,0.0,30.0,Danny Morgan
T1747005,2017-11-22,Clientes (euros),430000,45.0,0.0,Jessica Holmes
T1747005,2017-11-22,Hacienda Pública. IVA repercutido,477000,0.0,7.81,Jessica Holmes
T1747005,2017-11-22,Prestaciones de servicios en España,705000,0.0,37.19,Jessica Holmes
T1747004,2017-11-22,Clientes (euros),430000,30.0,0.0,Danny Morgan
T1747004,2017-11-22,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Danny Morgan
T1747004,2017-11-22,Prestaciones de servicios en España,705000,0.0,24.79,Danny Morgan
T1747003,2017-11-22,Clientes (euros),430000,72.60000000000001,0.0,Crystal Robinson
T1747003,2017-11-22,Hacienda Pública. IVA repercutido,477000,0.0,12.6,Crystal Robinson
T1747003,2017-11-22,Prestaciones de servicios en España,705000,0.0,60.0,Crystal Robinson
BILL/2017/0034,2017-11-23,Proveedores (euros),400000,0.0,3.38,Anthony Humphrey
BILL/2017/0034,2017-11-23,Hacienda Pública. IVA soportado,472000,0.59,0.0,Anthony Humphrey
BILL/2017/0034,2017-11-23,Otros servicios,629000,2.79,0.0,Anthony Humphrey
BILL/2017/0035,2017-11-23,Acreedores por prestaciones de servicios (euros),410000,0.0,74.87,Holly Wood
BILL/2017/0035,2017-11-23,Hacienda Pública. IVA soportado,472000,12.99,0.0,Holly Wood
BILL/2017/0035,2017-11-23,Servicios de profesionales independientes,623000,61.88,0.0,Holly Wood
BNK1/2017/0042,2017-11-23,BBVA,572001,81.0,0.0,Mark Perez
BNK1/2017/0042,2017-11-23,Clientes (euros),430000,0.0,81.0,Mark Perez
T1747006,2017-11-23,Clientes (euros),430000,81.0,0.0,Mark Perez
T1747006,2017-11-23,Hacienda Pública. IVA repercutido,477000,0.0,14.06,Mark Perez
T1747006,2017-11-23,Prestaciones de servicios en España,705000,0.0,66.94,Mark Perez
BNK1/2017/0047,2017-11-24,BBVA,572001,0.0,3.38,Anthony Humphrey
BNK1/2017/0047,2017-11-24,Proveedores (euros),400000,3.38,0.0,Anthony Humphrey
BNK1/2017/0052,2017-11-24,BBVA,572001,0.0,7.99,Carla Gray
BNK1/2017/0052,2017-11-24,Proveedores (euros),400000,7.99,0.0,Carla Gray
BILL/2017/0036,2017-11-24,Proveedores (euros),400000,0.0,7.99,Carla Gray
BILL/2017/0036,2017-11-24,Hacienda Pública. IVA soportado,472000,1.39,0.0,Carla Gray
BILL/2017/0036,2017-11-24,Otros servicios,629000,6.6000000000000005,0.0,Carla Gray
T1747007,2017-11-24,Clientes (euros),430000,39.93,0.0,Shannon Jones
T1747007,2017-11-24,Hacienda Pública. IVA repercutido,477000,0.0,6.93,Shannon Jones
T1747007,2017-11-24,Prestaciones de servicios en España,705000,0.0,33.0,Shannon Jones
CSH1/2017/0024,2017-11-24,Cash,570001,169.4,0.0,Ethan Adams
CSH1/2017/0024,2017-11-24,Clientes (euros),430000,0.0,169.4,Ethan Adams
T1747008,2017-11-24,Clientes (euros),430000,332.75,0.0,Ethan Adams
T1747008,2017-11-24,Hacienda Pública. IVA repercutido,477000,0.0,57.75,Ethan Adams
T1747008,2017-11-24,Prestaciones de servicios en España,705000,0.0,275.0,Ethan Adams
BNK1/2017/0051,2017-11-25,BBVA,572001,0.0,74.87,Holly Wood
BNK1/2017/0051,2017-11-25,Acreedores por prestaciones de servicios (euros),410000,74.87,0.0,Holly Wood
CSH1/2017/0033,2017-11-27,Cash,570001,0.0,31.98,Jamie Arnold
CSH1/2017/0033,2017-11-27,Proveedores (euros),400000,31.98,0.0,Jamie Arnold
BILL/2017/0049,2017-11-27,Proveedores (euros),400000,0.0,31.98,Jamie Arnold
BILL/2017/0049,2017-11-27,Hacienda Pública. IVA soportado,472000,5.55,0.0,Jamie Arnold
BILL/2017/0049,2017-11-27,Otros servicios,629000,26.43,0.0,Jamie Arnold
T1748002,2017-11-27,Clientes (euros),430000,19.0,0.0,Michele Williams
T1748002,2017-11-27,Hacienda Pública. IVA repercutido,477000,0.0,3.3000000000000003,Michele Williams
T1748002,2017-11-27,Prestaciones de servicios en España,705000,0.0,15.7,Michele Williams
T1748003,2017-11-27,Clientes (euros),430000,66.55,0.0,Ethan Adams
T1748003,2017-11-27,Hacienda Pública. IVA repercutido,477000,0.0,11.55,Ethan Adams
T1748003,2017-11-27,Prestaciones de servicios en España,705000,0.0,55.0,Ethan Adams
T1748001,2017-11-27,Clientes (euros),430000,883.3000000000001,0.0,Ethan Adams
T1748001,2017-11-27,Hacienda Pública. IVA repercutido,477000,0.0,153.3,Ethan Adams
