,ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo
262,262,31/10/2017,Hacienda Pública. IVA repercutido,477,0.0,170.6,Anthony Rodriguez,0.0,0.0,400
263,263,31/10/2017,Hacienda Pública. IVA soportado,472,170.6,0.0,Anthony Rodriguez,0.0,0.0,400
264,264,31/10/2017,Servicios de profesionales independientes,623,812.42,0.0,Anthony Rodriguez,812.42,0.0,600
265,265,31/10/2017,Proveedores (euros),400,0.0,2.7100000000000004,Rebecca Henderson,0.0,0.0,400
266,266,31/10/2017,Hacienda Pública. IVA soportado,472,0.47,0.0,Rebecca Henderson,0.0,0.0,400
267,267,31/10/2017,Otros servicios,629,2.24,0.0,Rebecca Henderson,2.24,0.0,600
268,268,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,1228.06,James Ferrell,0.0,0.0,400
269,269,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,173.78,James Ferrell,0.0,0.0,400
270,270,31/10/2017,Hacienda Pública. IVA soportado,472,243.29,0.0,James Ferrell,0.0,0.0,400
271,271,31/10/2017,Servicios de profesionales independientes,623,1158.55,0.0,James Ferrell,1158.55,0.0,600
272,272,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,95.24,Holly Wood,0.0,0.0,400
273,273,31/10/2017,Hacienda Pública. IVA soportado,472,16.54,0.0,Holly Wood,0.0,0.0,400
274,274,31/10/2017,Servicios de profesionales independientes,623,20.41,0.0,Holly Wood,20.41,0.0,600
275,275,31/10/2017,Servicios de profesionales independientes,623,58.290000000000006,0.0,Holly Wood,58.290000000000006,0.0,600
276,276,31/10/2017,Clientes (euros),430,3615.0,0.0,Abigail Shaffer,0.0,0.0,400
277,277,31/10/2017,Prestaciones de servicios Intracomunitarias,705,0.0,3615.0,Abigail Shaffer,0.0,3615.0,700
278,278,31/10/2017,Clientes (euros),430,3186.8600000000006,0.0,Ryan Munoz,0.0,0.0,400
279,279,31/10/2017,Hacienda Pública. IVA repercutido,477,0.0,553.09,Ryan Munoz,0.0,0.0,400
280,280,31/10/2017,Prestaciones de servicios en España,705,0.0,2633.7700000000004,Ryan Munoz,0.0,2633.7700000000004,700
281,281,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,31.8,Tricia Valencia,0.0,0.0,400
282,282,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,4.5,Tricia Valencia,0.0,0.0,400
283,283,31/10/2017,Hacienda Pública. IVA soportado,472,6.3,0.0,Tricia Valencia,0.0,0.0,400
284,284,31/10/2017,Servicios de profesionales independientes,623,30.0,0.0,Tricia Valencia,30.0,0.0,600
285,285,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,539.8,Nathan Maldonado,0.0,0.0,400
286,286,31/10/2017,Hacienda Pública. IVA soportado,472,106.94,0.0,Nathan Maldonado,0.0,0.0,400
287,287,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,76.39,Nathan Maldonado,0.0,0.0,400
288,288,31/10/2017,Servicios de profesionales independientes,623,509.25,0.0,Nathan Maldonado,509.25,0.0,600
289,289,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,629.69,Debra Davidson,0.0,0.0,400
290,290,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,38.67,Debra Davidson,0.0,0.0,400
291,291,31/10/2017,Hacienda Pública. IVA soportado,472,116.0,0.0,Debra Davidson,0.0,0.0,400
292,292,31/10/2017,Servicios de profesionales independientes,623,75.52000000000001,0.0,Debra Davidson,75.52000000000001,0.0,600
293,293,31/10/2017,Servicios de profesionales independientes,623,476.84,0.0,Debra Davidson,476.84,0.0,600
294,294,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,676.1600000000001,Jeffrey Chavez,0.0,0.0,400
295,295,31/10/2017,Hacienda Pública. IVA soportado,472,117.35,0.0,Jeffrey Chavez,0.0,0.0,400
296,296,31/10/2017,Servicios de profesionales independientes,623,558.8100000000001,0.0,Jeffrey Chavez,558.8100000000001,0.0,600
297,297,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,15.9,Sherri Baker,0.0,0.0,400
298,298,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,2.25,Sherri Baker,0.0,0.0,400
299,299,31/10/2017,Hacienda Pública. IVA soportado,472,3.15,0.0,Sherri Baker,0.0,0.0,400
300,300,31/10/2017,Servicios de profesionales independientes,623,15.0,0.0,Sherri Baker,15.0,0.0,600
301,301,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,805.5600000000001,Cassandra Gaines,0.0,0.0,400
302,302,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,113.99,Cassandra Gaines,0.0,0.0,400
303,303,31/10/2017,Hacienda Pública. IVA soportado,472,159.59,0.0,Cassandra Gaines,0.0,0.0,400
304,304,31/10/2017,Servicios de profesionales independientes,623,673.0799999999999,0.0,Cassandra Gaines,673.0799999999999,0.0,600
305,305,31/10/2017,Servicios de profesionales independientes,623,86.88,0.0,Cassandra Gaines,86.88,0.0,600
306,306,31/10/2017,Acreedores por prestaciones de servicios (euros),410,0.0,18.02,Elizabeth Fowler,0.0,0.0,400
307,307,31/10/2017,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,2.5500000000000003,Elizabeth Fowler,0.0,0.0,400
308,308,31/10/2017,Hacienda Pública. IVA soportado,472,3.5700000000000003,0.0,Elizabeth Fowler,0.0,0.0,400
309,309,31/10/2017,Servicios de profesionales independientes,623,17.0,0.0,Elizabeth Fowler,17.0,0.0,600
310,310,31/10/2017,Clientes (euros),430,2940.3,0.0,Brittany Farmer,0.0,0.0,400
311,311,31/10/2017,Hacienda Pública. IVA repercutido,477,0.0,510.3,Brittany Farmer,0.0,0.0,400
312,312,31/10/2017,Prestaciones de servicios en España,705,0.0,2430.0,Brittany Farmer,0.0,2430.0,700
313,313,31/10/2017,Clientes (euros),430,3584.379999999999,0.0,Gabrielle Davis,0.0,0.0,400
314,314,31/10/2017,Hacienda Pública. IVA repercutido,477,0.0,622.08,Gabrielle Davis,0.0,0.0,400
315,315,31/10/2017,Prestaciones de servicios en España,705,0.0,70.0,Gabrielle Davis,0.0,70.0,700
316,316,31/10/2017,Prestaciones de servicios en España,705,0.0,901.86,Gabrielle Davis,0.0,901.86,700
317,317,31/10/2017,Prestaciones de servicios en España,705,0.0,1280.94,Gabrielle Davis,0.0,1280.94,700
318,318,31/10/2017,Prestaciones de servicios en España,705,0.0,709.5,Gabrielle Davis,0.0,709.5,700
319,319,31/10/2017,Clientes (euros),430,703.01,0.0,Connie Lawrence,0.0,0.0,400
320,320,31/10/2017,Hacienda Pública. IVA repercutido,477,0.0,122.01,Connie Lawrence,0.0,0.0,400
321,321,31/10/2017,Prestaciones de servicios en España,705,0.0,581.0,Connie Lawrence,0.0,581.0,700
322,322,02/11/2017,Cash,570,0.0,5.97,Paula Moreno,0.0,0.0,500
323,323,02/11/2017,Proveedores (euros),400,5.97,0.0,Paula Moreno,0.0,0.0,400
324,324,02/11/2017,Proveedores (euros),400,0.0,5.97,Paula Moreno,0.0,0.0,400
325,325,02/11/2017,Hacienda Pública. IVA soportado,472,1.04,0.0,Paula Moreno,0.0,0.0,400
326,326,02/11/2017,Otros servicios,629,4.93,0.0,Paula Moreno,4.93,0.0,600
327,327,02/11/2017,BBVA,572,703.01,0.0,Connie Lawrence,0.0,0.0,500
328,328,02/11/2017,Clientes (euros),430,0.0,703.01,Connie Lawrence,0.0,0.0,400
329,329,03/11/2017,Cash,570,48.4,0.0,Ethan Adams,0.0,0.0,500
330,330,03/11/2017,Clientes (euros),430,0.0,48.4,Ethan Adams,0.0,0.0,400
331,331,03/11/2017,Clientes (euros),430,106.48,0.0,Brittany Farmer,0.0,0.0,400
332,332,03/11/2017,Hacienda Pública. IVA repercutido,477,0.0,18.48,Brittany Farmer,0.0,0.0,400
333,333,03/11/2017,Prestaciones de servicios en España,705,0.0,88.0,Brittany Farmer,0.0,88.0,700
334,334,03/11/2017,Clientes (euros),430,39.0,0.0,Michele Williams,0.0,0.0,400
335,335,03/11/2017,Hacienda Pública. IVA repercutido,477,0.0,6.7700000000000005,Michele Williams,0.0,0.0,400
336,336,03/11/2017,Prestaciones de servicios en España,705,0.0,32.230000000000004,Michele Williams,0.0,32.230000000000004,700
337,337,03/11/2017,Clientes (euros),430,671.55,0.0,Fred Smith,0.0,0.0,400
338,338,03/11/2017,Hacienda Pública. IVA repercutido,477,0.0,116.55,Fred Smith,0.0,0.0,400
339,339,03/11/2017,Prestaciones de servicios en España,705,0.0,555.0,Fred Smith,0.0,555.0,700
340,340,03/11/2017,Clientes (euros),430,48.4,0.0,Ethan Adams,0.0,0.0,400
341,341,03/11/2017,Hacienda Pública. IVA repercutido,477,0.0,8.4,Ethan Adams,0.0,0.0,400
342,342,03/11/2017,Prestaciones de servicios en España,705,0.0,40.0,Ethan Adams,0.0,40.0,700
343,343,07/11/2017,Cash,570,0.0,15.51,Judy Baker,0.0,0.0,500
344,344,07/11/2017,Acreedores por prestaciones de servicios (euros),410,15.51,0.0,Judy Baker,0.0,0.0,400
345,345,07/11/2017,Acreedores por prestaciones de servicios (euros),410,0.0,15.51,Judy Baker,0.0,0.0,400
346,346,07/11/2017,Hacienda Pública. IVA soportado,472,2.69,0.0,Judy Baker,0.0,0.0,400
347,347,07/11/2017,Transportes,624,12.82,0.0,Judy Baker,12.82,0.0,600
348,348,07/11/2017,Acreedores por prestaciones de servicios (euros),410,0.0,82.41,Holly Wood,0.0,0.0,400
349,349,07/11/2017,Hacienda Pública. IVA soportado,472,14.3,0.0,Holly Wood,0.0,0.0,400
350,350,07/11/2017,Servicios de profesionales independientes,623,68.11,0.0,Holly Wood,68.11,0.0,600
351,351,07/11/2017,BBVA,572,90.0,0.0,Patty Perez,0.0,0.0,500
352,352,07/11/2017,Clientes (euros),430,0.0,90.0,Patty Perez,0.0,0.0,400
353,353,08/11/2017,BBVA,572,30.0,0.0,Sherry Decker,0.0,0.0,500
354,354,08/11/2017,Clientes (euros),430,0.0,30.0,Sherry Decker,0.0,0.0,400
355,355,08/11/2017,Clientes (euros),430,30.0,0.0,Sherry Decker,0.0,0.0,400
356,356,08/11/2017,Hacienda Pública. IVA repercutido,477,0.0,5.21,Sherry Decker,0.0,0.0,400
357,357,08/11/2017,Prestaciones de servicios en España,705,0.0,24.79,Sherry Decker,0.0,24.79,700
358,358,08/11/2017,BBVA,572,671.55,0.0,Fred Smith,0.0,0.0,500
359,359,08/11/2017,Clientes (euros),430,0.0,671.55,Fred Smith,0.0,0.0,400
360,360,09/11/2017,Proveedores (euros),400,0.0,54.93,Anthony Humphrey,0.0,0.0,400
361,361,09/11/2017,Hacienda Pública. IVA soportado,472,9.53,0.0,Anthony Humphrey,0.0,0.0,400
362,362,09/11/2017,Otros servicios,629,45.4,0.0,Anthony Humphrey,45.4,0.0,600
363,363,09/11/2017,Clientes (euros),430,175.0,0.0,Patty Perez,0.0,0.0,400
364,364,09/11/2017,Prestaciones de servicios Intracomunitarias,705,0.0,175.0,Patty Perez,0.0,175.0,700
365,365,10/11/2017,Cash,570,0.0,16.9,Derek Zuniga,0.0,0.0,500
366,366,10/11/2017,Proveedores (euros),400,16.9,0.0,Derek Zuniga,0.0,0.0,400
367,367,10/11/2017,BBVA,572,175.0,0.0,Patty Perez,0.0,0.0,500
368,368,10/11/2017,Clientes (euros),430,0.0,175.0,Patty Perez,0.0,0.0,400
369,369,10/11/2017,Cash,570,0.0,24.14,Ethan Adams,0.0,0.0,500
370,370,10/11/2017,Acreedores por prestaciones de servicios (euros),410,24.14,0.0,Ethan Adams,0.0,0.0,400
371,371,10/11/2017,Acreedores por prestaciones de servicios (euros),410,0.0,24.14,Ethan Adams,0.0,0.0,400
372,372,10/11/2017,Hacienda Pública. IVA soportado,472,4.19,0.0,Ethan Adams,0.0,0.0,400
373,373,10/11/2017,Servicios de profesionales independientes,623,19.95,0.0,Ethan Adams,19.95,0.0,600
374,374,10/11/2017,BBVA,572,80.0,0.0,Angelica Tucker,0.0,0.0,500
375,375,10/11/2017,Clientes (euros),430,0.0,80.0,Angelica Tucker,0.0,0.0,400
376,376,10/11/2017,Clientes (euros),430,155.0,0.0,Angelica Tucker,0.0,0.0,400
377,377,10/11/2017,Hacienda Pública. IVA repercutido,477,0.0,26.9,Angelica Tucker,0.0,0.0,400
378,378,10/11/2017,Prestaciones de servicios en España,705,0.0,128.1,Angelica Tucker,0.0,128.1,700
379,379,10/11/2017,Clientes (euros),430,48.4,0.0,Ryan Munoz,0.0,0.0,400
380,380,10/11/2017,Hacienda Pública. IVA repercutido,477,0.0,8.4,Ryan Munoz,0.0,0.0,400
381,381,10/11/2017,Prestaciones de servicios en España,705,0.0,40.0,Ryan Munoz,0.0,40.0,700
382,382,14/11/2017,BBVA,572,0.0,54.93,Anthony Humphrey,0.0,0.0,500
383,383,14/11/2017,Proveedores (euros),400,54.93,0.0,Anthony Humphrey,0.0,0.0,400
384,384,14/11/2017,Clientes (euros),430,60.0,0.0,Philip Cannon,0.0,0.0,400
385,385,14/11/2017,Hacienda Pública. IVA repercutido,477,0.0,10.41,Philip Cannon,0.0,0.0,400
386,386,14/11/2017,Prestaciones de servicios en España,705,0.0,49.59,Philip Cannon,0.0,49.59,700
387,387,15/11/2017,BBVA,572,0.0,74.16,Carla Gray,0.0,0.0,500
388,388,15/11/2017,Proveedores (euros),400,74.16,0.0,Carla Gray,0.0,0.0,400
389,389,15/11/2017,Proveedores (euros),400,0.0,74.16000000000001,Carla Gray,0.0,0.0,400
390,390,15/11/2017,Hacienda Pública. IVA soportado,472,12.87,0.0,Carla Gray,0.0,0.0,400
391,391,15/11/2017,Otros servicios,629,61.290000000000006,0.0,Carla Gray,61.290000000000006,0.0,600
392,392,15/11/2017,Cash,570,30.25,0.0,Ethan Adams,0.0,0.0,500
393,393,15/11/2017,Clientes (euros),430,0.0,30.25,Ethan Adams,0.0,0.0,400
394,394,15/11/2017,BBVA,572,60.0,0.0,Philip Cannon,0.0,0.0,500
395,395,15/11/2017,Clientes (euros),430,0.0,60.0,Philip Cannon,0.0,0.0,400
396,396,15/11/2017,BBVA,572,0.0,22.14,Cristian Santos,0.0,0.0,500
397,397,15/11/2017,Pagatelia,572,22.14,0.0,Cristian Santos,0.0,0.0,500
398,398,15/11/2017,BBVA,572,3200.76,0.0,Ryan Munoz,0.0,0.0,500
399,399,15/11/2017,Clientes (euros),430,0.0,3200.76,Ryan Munoz,0.0,0.0,400
400,400,15/11/2017,BBVA,572,75.0,0.0,Angelica Tucker,0.0,0.0,500
401,401,15/11/2017,Clientes (euros),430,0.0,75.0,Angelica Tucker,0.0,0.0,400
402,402,15/11/2017,Clientes (euros),430,30.25,0.0,Ethan Adams,0.0,0.0,400
403,403,15/11/2017,Hacienda Pública. IVA repercutido,477,0.0,5.25,Ethan Adams,0.0,0.0,400
404,404,15/11/2017,Prestaciones de servicios en España,705,0.0,25.0,Ethan Adams,0.0,25.0,700
405,405,16/11/2017,Cash,570,0.0,47.96,Carla Gray,0.0,0.0,500
406,406,16/11/2017,Proveedores (euros),400,47.96,0.0,Carla Gray,0.0,0.0,400
407,407,16/11/2017,BBVA,572,80.0,0.0,John Pierce,0.0,0.0,500
408,408,16/11/2017,Clientes (euros),430,0.0,80.0,John Pierce,0.0,0.0,400
409,409,16/11/2017,Clientes (euros),430,80.0,0.0,John Pierce,0.0,0.0,400
410,410,16/11/2017,Hacienda Pública. IVA repercutido,477,0.0,13.88,John Pierce,0.0,0.0,400
411,411,16/11/2017,Prestaciones de servicios en España,705,0.0,66.12,John Pierce,0.0,66.12,700
412,412,17/11/2017,BBVA,572,0.0,311.27,Holly Wood,0.0,0.0,500
413,413,17/11/2017,Acreedores por prestaciones de servicios (euros),410,311.27,0.0,Holly Wood,0.0,0.0,400
414,414,17/11/2017,BBVA,572,110.0,0.0,Margaret Hawkins DDS,0.0,0.0,500
415,415,17/11/2017,Clientes (euros),430,0.0,110.0,Margaret Hawkins DDS,0.0,0.0,400
416,416,17/11/2017,Clientes (euros),430,110.0,0.0,Margaret Hawkins DDS,0.0,0.0,400
417,417,17/11/2017,Hacienda Pública. IVA repercutido,477,0.0,19.09,Margaret Hawkins DDS,0.0,0.0,400
418,418,17/11/2017,Prestaciones de servicios en España,705,0.0,90.91,Margaret Hawkins DDS,0.0,90.91,700
419,419,17/11/2017,BBVA,572,0.0,24.2,Stephanie Ross,0.0,0.0,500
420,420,17/11/2017,Acreedores por prestaciones de servicios (euros),410,24.2,0.0,Stephanie Ross,0.0,0.0,400
421,421,17/11/2017,BBVA,572,0.0,629.69,Debra Davidson,0.0,0.0,500
422,422,17/11/2017,Acreedores por prestaciones de servicios (euros),410,629.69,0.0,Debra Davidson,0.0,0.0,400
423,423,17/11/2017,BBVA,572,0.0,31.8,Tricia Valencia,0.0,0.0,500
424,424,17/11/2017,Acreedores por prestaciones de servicios (euros),410,31.8,0.0,Tricia Valencia,0.0,0.0,400
425,425,17/11/2017,BBVA,572,0.0,539.8,Nathan Maldonado,0.0,0.0,500
426,426,17/11/2017,Acreedores por prestaciones de servicios (euros),410,539.8,0.0,Nathan Maldonado,0.0,0.0,400
427,427,17/11/2017,BBVA,572,0.0,1228.06,James Ferrell,0.0,0.0,500
428,428,17/11/2017,Acreedores por prestaciones de servicios (euros),410,1228.06,0.0,James Ferrell,0.0,0.0,400
429,429,17/11/2017,BBVA,572,0.0,805.56,Cassandra Gaines,0.0,0.0,500
430,430,17/11/2017,Acreedores por prestaciones de servicios (euros),410,805.56,0.0,Cassandra Gaines,0.0,0.0,400
431,431,17/11/2017,BBVA,572,0.0,676.16,Jeffrey Chavez,0.0,0.0,500
432,432,17/11/2017,Acreedores por prestaciones de servicios (euros),410,676.16,0.0,Jeffrey Chavez,0.0,0.0,400
433,433,17/11/2017,BBVA,572,0.0,18.02,Elizabeth Fowler,0.0,0.0,500
434,434,17/11/2017,Acreedores por prestaciones de servicios (euros),410,18.02,0.0,Elizabeth Fowler,0.0,0.0,400
435,435,17/11/2017,BBVA,572,0.0,15.9,Sherri Baker,0.0,0.0,500
436,436,17/11/2017,Acreedores por prestaciones de servicios (euros),410,15.9,0.0,Sherri Baker,0.0,0.0,400
437,437,18/11/2017,Cash,570,0.0,2.64,Shane Henderson,0.0,0.0,500
438,438,18/11/2017,Proveedores (euros),400,2.64,0.0,Shane Henderson,0.0,0.0,400
439,439,18/11/2017,Proveedores (euros),400,0.0,2.64,Shane Henderson,0.0,0.0,400
440,440,18/11/2017,Hacienda Pública. IVA soportado,472,0.46,0.0,Shane Henderson,0.0,0.0,400
441,441,18/11/2017,Otros servicios,629,2.18,0.0,Shane Henderson,2.18,0.0,600
442,442,18/11/2017,Cash,570,0.0,10.72,Joshua Blair,0.0,0.0,500
443,443,18/11/2017,Proveedores (euros),400,10.72,0.0,Joshua Blair,0.0,0.0,400
444,444,18/11/2017,Proveedores (euros),400,0.0,10.72,Joshua Blair,0.0,0.0,400
445,445,18/11/2017,Hacienda Pública. IVA soportado,472,1.86,0.0,Joshua Blair,0.0,0.0,400
446,446,18/11/2017,Otros servicios,629,8.86,0.0,Joshua Blair,8.86,0.0,600
447,447,18/11/2017,BBVA,572,0.0,30.25,Cristian Santos,0.0,0.0,500
448,448,18/11/2017,Pagatelia,572,30.25,0.0,Cristian Santos,0.0,0.0,500
449,449,19/11/2017,Proveedores (euros),400,0.0,136.37,Jamie Arnold,0.0,0.0,400
450,450,19/11/2017,Hacienda Pública. IVA soportado,472,20.72,0.0,Jamie Arnold,0.0,0.0,400
451,451,19/11/2017,Hacienda Pública. IVA soportado,472,1.54,0.0,Jamie Arnold,0.0,0.0,400
452,452,19/11/2017,Otros servicios,629,15.43,0.0,Jamie Arnold,15.43,0.0,600
453,453,19/11/2017,Otros servicios,629,98.68,0.0,Jamie Arnold,98.68,0.0,600
454,454,20/11/2017,Clientes (euros),430,5445.0,0.0,Ethan Adams,0.0,0.0,400
455,455,20/11/2017,Hacienda Pública. IVA repercutido,477,0.0,945.0,Ethan Adams,0.0,0.0,400
456,456,20/11/2017,Prestaciones de servicios en España,705,0.0,4500.0,Ethan Adams,0.0,4500.0,700
457,457,20/11/2017,Clientes (euros),430,169.4,0.0,Ethan Adams,0.0,0.0,400
458,458,20/11/2017,Hacienda Pública. IVA repercutido,477,0.0,29.4,Ethan Adams,0.0,0.0,400
459,459,20/11/2017,Prestaciones de servicios en España,705,0.0,140.0,Ethan Adams,0.0,140.0,700
460,460,21/11/2017,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
461,461,21/11/2017,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
462,462,21/11/2017,BBVA,572,0.0,801.25,Anthony Rodriguez,0.0,0.0,500
463,463,21/11/2017,Diferencias positivas de cambio,768,0.0,11.16999999999996,Anthony Rodriguez,0.0,11.16999999999996,700
464,464,21/11/2017,Acreedores por prestaciones de servicios (moneda extranjera),410,812.42,0.0,Anthony Rodriguez,0.0,0.0,400
465,465,21/11/2017,BBVA,572,0.0,4.01,Eric Carney,0.0,0.0,500
466,466,21/11/2017,Acreedores por prestaciones de servicios intracomunitarios (euros),410,4.01,0.0,Eric Carney,0.0,0.0,400
467,467,21/11/2017,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,4.01,Eric Carney,0.0,0.0,400
468,468,21/11/2017,Servicios bancarios y similares,626,4.01,0.0,Eric Carney,4.01,0.0,600
469,469,21/11/2017,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
470,470,21/11/2017,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
471,471,21/11/2017,Cash,570,0.0,136.37,Jamie Arnold,0.0,0.0,500
472,472,21/11/2017,Proveedores (euros),400,136.37,0.0,Jamie Arnold,0.0,0.0,400
473,473,21/11/2017,BBVA,572,0.0,33.22,Carla Gray,0.0,0.0,500
474,474,21/11/2017,Proveedores (euros),400,33.22,0.0,Carla Gray,0.0,0.0,400
475,475,21/11/2017,Proveedores (euros),400,0.0,33.22,Carla Gray,0.0,0.0,400
476,476,21/11/2017,Hacienda Pública. IVA soportado,472,5.76,0.0,Carla Gray,0.0,0.0,400
477,477,21/11/2017,Otros servicios,629,27.46,0.0,Carla Gray,27.46,0.0,600
478,478,21/11/2017,BBVA,572,0.0,47.7,Zachary Hicks,0.0,0.0,500
479,479,21/11/2017,Acreedores por prestaciones de servicios (euros),410,47.7,0.0,Zachary Hicks,0.0,0.0,400
480,480,22/11/2017,BBVA,572,383.0,0.0,Justin Baker,0.0,0.0,500
481,481,22/11/2017,Clientes (euros),430,0.0,383.0,Justin Baker,0.0,0.0,400
482,482,22/11/2017,BBVA,572,45.0,0.0,Jessica Holmes,0.0,0.0,500
483,483,22/11/2017,Clientes (euros),430,0.0,45.0,Jessica Holmes,0.0,0.0,400
484,484,22/11/2017,BBVA,572,30.0,0.0,Danny Morgan,0.0,0.0,500
485,485,22/11/2017,Clientes (euros),430,0.0,30.0,Danny Morgan,0.0,0.0,400
486,486,22/11/2017,Clientes (euros),430,45.0,0.0,Jessica Holmes,0.0,0.0,400
487,487,22/11/2017,Hacienda Pública. IVA repercutido,477,0.0,7.81,Jessica Holmes,0.0,0.0,400
488,488,22/11/2017,Prestaciones de servicios en España,705,0.0,37.19,Jessica Holmes,0.0,37.19,700
489,489,22/11/2017,Clientes (euros),430,30.0,0.0,Danny Morgan,0.0,0.0,400
490,490,22/11/2017,Hacienda Pública. IVA repercutido,477,0.0,5.21,Danny Morgan,0.0,0.0,400
491,491,22/11/2017,Prestaciones de servicios en España,705,0.0,24.79,Danny Morgan,0.0,24.79,700
492,492,22/11/2017,Clientes (euros),430,72.60000000000001,0.0,Crystal Robinson,0.0,0.0,400
493,493,22/11/2017,Hacienda Pública. IVA repercutido,477,0.0,12.6,Crystal Robinson,0.0,0.0,400
494,494,22/11/2017,Prestaciones de servicios en España,705,0.0,60.0,Crystal Robinson,0.0,60.0,700
495,495,23/11/2017,Proveedores (euros),400,0.0,3.38,Anthony Humphrey,0.0,0.0,400
496,496,23/11/2017,Hacienda Pública. IVA soportado,472,0.59,0.0,Anthony Humphrey,0.0,0.0,400
497,497,23/11/2017,Otros servicios,629,2.79,0.0,Anthony Humphrey,2.79,0.0,600
498,498,23/11/2017,Acreedores por prestaciones de servicios (euros),410,0.0,74.87,Holly Wood,0.0,0.0,400
499,499,23/11/2017,Hacienda Pública. IVA soportado,472,12.99,0.0,Holly Wood,0.0,0.0,400
500,500,23/11/2017,Servicios de profesionales independientes,623,61.88,0.0,Holly Wood,61.88,0.0,600
501,501,23/11/2017,BBVA,572,81.0,0.0,Mark Perez,0.0,0.0,500
502,502,23/11/2017,Clientes (euros),430,0.0,81.0,Mark Perez,0.0,0.0,400
503,503,23/11/2017,Clientes (euros),430,81.0,0.0,Mark Perez,0.0,0.0,400
